时间,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),涨跌(元),涨跌幅(%),成交量(手),成交金额(元),换手率(%),,,
2012-03-29,3490.007,3471.357,3482.326,3391.795,3425.702,-64.305,-1.8425,30801466,27533076415,1.0369,,,
2012-03-30,3425.702,3422.812,3445.469,3383.531,3416.856,-8.846,-0.2582,24826017,22391173676,0.8358,,,
2012-04-05,3416.856,3420.026,3532.076,3412.441,3531.549,114.693,3.3567,29352448,27863141274,0.9882,,,
2012-04-06,3531.549,3530.63,3570.589,3520.889,3554.027,22.478,0.6365,30065466,28823067783,1.0122,,,
2012-04-09,3554.027,3544.01,3563.336,3512.365,3512.914,-41.113,-1.1568,25820027,24129544481,0.8664,,,
2012-04-10,3512.914,3496.125,3554.218,3432.359,3554.038,41.124,1.1707,28826223,26870285618,0.9668,,,
2012-04-11,3554.038,3513.498,3582.95,3497.943,3566.476,12.438,0.35,32721451,28859093448,1.0974,,,
2012-04-12,3566.476,3568.815,3640.407,3561.05,3640.407,73.931,2.0729,41797334,36669798845,1.4008,,,
2012-04-13,3640.407,3653.604,3695.133,3643.472,3675.028,34.621,0.951,48222257,43090839107,1.6162,,,
2012-04-16,3675.028,3644.666,3702.415,3632.846,3685.481,10.453,0.2844,44225815,36964596339,1.4797,,,
2012-04-17,3685.481,3679.92,3702.842,3629.818,3631.556,-53.925,-1.4632,42854332,36903706997,1.4338,,,
2012-04-18,3631.556,3637.549,3717.54,3632.674,3714.02,82.464,2.2708,44254450,40078270021,1.4806,,,
2012-04-19,3714.02,3712.529,3728.865,3684.855,3704.705,-9.315,-0.2508,40362022,37179641162,1.3504,,,
2012-04-20,3704.705,3696.658,3743.485,3684.227,3736.365,31.66,0.8546,45830359,40816948486,1.531,,,
2012-04-23,3736.365,3731.549,3739.15,3673.311,3691.574,-44.791,-1.1988,53167410,48706482063,1.7644,,,
2012-04-24,3691.574,3658.615,3709.368,3557.784,3666.395,-25.179,-0.6821,55731814,47971463721,1.8409,,,
2012-04-25,3666.395,3654.749,3728.551,3645.066,3718.911,52.516,1.4324,62910454,51233975310,2.0769,,,
2012-04-26,3718.911,3720.742,3729.907,3683.434,3700.028,-18.883,-0.5078,53458817,45543806641,1.7635,,,
2012-04-27,3700.028,3690.159,3699.098,3659.111,3664.638,-35.39,-0.9565,38847015,33650582331,1.2815,,,
2012-05-02,3664.638,3707.816,3735.896,3674.957,3718.259,53.621,1.4632,47656404,43664797117,1.5721,,,
2012-05-03,3718.259,3707.505,3735.325,3701.195,3733.816,15.557,0.4184,41613118,39330404797,1.3724,,,
2012-05-04,3733.816,3730.723,3761.974,3713.988,3758.004,24.188,0.6478,40671451,38353513520,1.3403,,,
2012-05-07,3758.004,3741.663,3784.57,3733.838,3784.556,26.552,0.7065,42312757,41857415305,1.3936,,,
2012-05-08,3784.556,3783.083,3798.054,3752.388,3783.472,-1.084,-0.0286,40796563,40679492742,1.3421,,,
2012-05-09,3783.472,3759.39,3759.39,3716.134,3717.47,-66.002,-1.7445,39331106,38601946044,1.2935,,,
2012-05-10,3717.47,3713.402,3744.518,3713.308,3731.131,13.661,0.3675,32391180,32987981408,1.0641,,,
2012-05-11,3731.131,3727.587,3753.815,3715.061,3715.385,-15.746,-0.422,32360159,33147922660,1.0624,,,
2012-05-14,3715.385,3745.829,3760.884,3706.158,3710.097,-5.288,-0.1423,37973676,37554328619,1.2467,,,
2012-05-15,3710.097,3679.341,3705.897,3652.874,3705.883,-4.214,-0.1136,33110382,33030110528,1.087,,,
2012-05-16,3705.883,3696.613,3707.81,3660.031,3660.312,-45.571,-1.2297,32594326,32499778300,1.0677,,,
2012-05-17,3660.312,3656.825,3716.707,3643.788,3714.186,53.874,1.4718,36674870,33943677767,1.2011,,,
2012-05-18,3714.186,3691.643,3710.412,3645.909,3655.858,-58.328,-1.5704,37751568,33551301207,1.2361,,,
2012-05-21,3655.858,3650.923,3676.97,3616.909,3653.546,-2.312,-0.0632,31496201,29390751769,1.0286,,,
2012-05-22,3653.546,3666.136,3711.055,3666.136,3711.055,57.509,1.5741,34531190,33824170228,1.1272,,,
2012-05-23,3711.055,3702.814,3723.189,3670.029,3708.919,-2.136,-0.0576,40013725,41259207762,1.3055,,,
2012-05-24,3708.919,3697.916,3720.438,3668.275,3678.093,-30.826,-0.8311,37482895,36857597794,1.2216,,,
2012-05-25,3678.093,3675.51,3683.63,3622.097,3635.516,-42.577,-1.1576,35694436,32618806292,1.162,,,
2012-05-28,3635.516,3622.129,3687.516,3568.031,3687.455,51.939,1.4287,41965484,37034553726,1.3627,,,
2012-05-29,3687.455,3686.575,3748.442,3683.519,3745.678,58.223,1.5789,47610593,47322150662,1.5444,,,
2012-05-30,3745.678,3739.039,3764.638,3734.246,3752.219,6.541,0.1746,39619720,38201409297,1.2852,,,
2012-05-31,3752.219,3732.467,3775.373,3722.039,3753.593,1.374,0.0366,36784378,36618471498,1.1913,,,
2012-06-01,3753.593,3752.019,3769.516,3725.282,3744.437,-9.156,-0.2439,34951400,34091586244,1.1319,,,
2012-06-04,3744.437,3684.037,3707.314,3621.808,3621.808,-122.629,-3.275,37140064,35613344956,1.2011,,,
2012-06-05,3621.808,3625.142,3646.507,3603.374,3617.614,-4.194,-0.1158,27792184,27159398261,0.8986,,,
2012-06-06,3617.614,3621.636,3638.564,3585.527,3600.163,-17.451,-0.4824,25405499,24367239260,0.8213,,,
2012-06-07,3600.163,3635.572,3647.282,3572.494,3581.137,-19.026,-0.5285,25629537,24059754823,0.8285,,,
2012-06-08,3581.137,3615.112,3618.775,3557.04,3564.158,-16.979,-0.4741,26182539,24632330700,0.8455,,,
2012-06-11,3564.158,3565.335,3630.958,3554.188,3630.314,66.156,1.8561,26783143,26395399776,0.8637,,,
2012-06-12,3630.314,3611.92,3628.239,3594.614,3608.391,-21.923,-0.6039,25318875,23442262189,0.8143,,,
2012-06-13,3608.391,3615.712,3674.875,3610.636,3674.875,66.484,1.8425,31709992,29468855592,1.0166,,,
2012-06-14,3674.875,3669.036,3693.904,3650.031,3652.705,-22.17,-0.6033,30569988,30953322826,0.98,,,
2012-06-15,3652.705,3657.788,3674.449,3604.09,3648.994,-3.711,-0.1016,27821018,27690673623,0.8919,,,
2012-06-18,3648.994,3663.138,3691.926,3662.224,3684.727,35.733,0.9793,26203010,26269674849,0.8378,,,
2012-06-19,3684.727,3681.684,3685.93,3652.972,3657.958,-26.769,-0.7265,30135968,29309582198,0.9628,,,
2012-06-20,3657.958,3663.986,3671.408,3630.176,3636.09,-21.868,-0.5978,25778043,23665268106,0.8236,,,
2012-06-21,3636.09,3628.216,3628.216,3569.486,3590.837,-45.253,-1.2446,24672848,23639187176,0.7883,,,
2012-06-25,3590.837,3576.366,3576.366,3491.857,3493.116,-97.721,-2.7214,24481529,22532215527,0.7815,,,
2012-06-26,3493.116,3474.164,3500.76,3433.565,3489.972,-3.144,-0.09,24632381,21483353129,0.7863,,,
2012-06-27,3489.972,3486.515,3518.752,3474.769,3476.403,-13.569,-0.3888,23233274,21639398869,0.7416,,,
2012-06-28,3476.403,3484.227,3495.846,3427.657,3427.819,-48.584,-1.3975,24647609,22602437243,0.7865,,,
2012-06-29,3427.819,3413.329,3471.704,3392.751,3470.965,43.146,1.2587,25254318,23306389574,0.8058,,,
2012-07-02,3470.965,3491.753,3528.122,3484.144,3509.503,38.538,1.1103,26187341,27478454672,0.7691,,,
2012-07-03,3509.503,3507.63,3542.511,3498.073,3515.778,6.275,0.1788,28102156,28467370754,0.93,,,
2012-07-04,3515.778,3519.508,3525.16,3484.841,3497.748,-18.03,-0.5128,23234780,24438105462,0.7667,,,
2012-07-05,3497.748,3486.809,3486.809,3407.598,3418.202,-79.546,-2.2742,24976516,24147804836,0.8224,,,
2012-07-06,3418.202,3436.306,3487.672,3397.871,3486.546,68.344,1.9994,29658213,29205646760,0.9746,,,
2012-07-09,3486.546,3464.018,3478.118,3398.517,3398.805,-87.741,-2.5166,29267498,30228967322,0.9616,,,
2012-07-10,3398.805,3386.629,3400.637,3351.556,3365.665,-33.14,-0.975,23223052,23212945609,0.7629,,,
2012-07-11,3365.665,3358.562,3404.594,3352.528,3404.104,38.439,1.1421,21254467,22847725828,0.6972,,,
2012-07-12,3404.104,3398.62,3462.215,3381.83,3450.302,46.198,1.3571,31711097,33534183743,1.0401,,,
2012-07-13,3450.302,3435.173,3463.217,3422.335,3435.084,-15.218,-0.4411,24312071,25759773001,0.795,,,
2012-07-16,3435.084,3434.508,3434.596,3308.644,3311.089,-123.995,-3.6097,29146202,30338599043,0.9515,,,
2012-07-17,3311.089,3297.152,3335.532,3282.225,3334.286,23.197,0.7006,23122360,23327610289,0.7545,,,
2012-07-18,3334.286,3328.123,3352.966,3276.317,3352.848,18.562,0.5567,27706805,25478419661,0.9037,,,
2012-07-19,3352.848,3343.238,3414.227,3335.332,3392.656,39.808,1.1873,33196398,29393471996,1.0827,,,
2012-07-20,3392.656,3382.823,3407.406,3362.377,3369.913,-22.743,-0.6704,27471152,24681547381,0.896,,,
2012-07-23,3369.913,3347.87,3357.243,3310.8,3337.856,-32.057,-0.9513,23173111,20692129708,0.7557,,,
2012-07-24,3337.856,3317.219,3381.349,3310.948,3361.09,23.234,0.6961,21941704,20302401397,0.7155,,,
2012-07-25,3361.09,3350.903,3365.205,3324.537,3332.085,-29.005,-0.863,22803551,19883969466,0.7436,,,
2012-07-26,3332.085,3329.011,3357.787,3301.665,3302.336,-29.749,-0.8928,23368152,20608895672,0.762,,,
2012-07-27,3302.336,3312.38,3323,3269.225,3283.592,-18.744,-0.5676,20566795,19063045422,0.6706,,,
2012-07-30,3283.592,3280.104,3294.648,3205.762,3217.452,-66.14,-2.0143,21270690,17535141746,0.6913,,,
2012-07-31,3217.452,3211.103,3214.171,3152.417,3159.192,-58.26,-1.8107,20378412,16961179457,0.6623,,,
2012-08-01,3159.192,3152.73,3232.972,3152.314,3216.184,56.992,1.804,19890893,17757532534,0.6464,,,
2012-08-02,3216.184,3212.048,3231.83,3178.997,3195.863,-20.321,-0.6318,20529310,17775094298,0.6672,,,
2012-08-03,3195.863,3203.114,3259.856,3193.683,3259.856,63.993,2.0024,21856891,18874761249,0.7103,,,
2012-08-06,3259.856,3250.785,3338.623,3244.981,3337.267,77.411,2.3747,30051288,25767448722,0.9765,,,
2012-08-07,3337.267,3336.22,3368.526,3331.503,3368.252,30.985,0.9285,34012319,27960424554,1.1052,,,
2012-08-08,3368.252,3363.757,3374.079,3335.966,3356.485,-11.767,-0.3494,30300694,25311833590,0.9846,,,
2012-08-09,3356.485,3351.448,3405.252,3335.133,3405.058,48.573,1.4471,33631782,28906016470,1.0928,,,
2012-08-10,3405.058,3400.933,3405.049,3378.536,3395.849,-9.209,-0.2705,31124782,25897229796,1.0112,,,
2012-08-13,3395.849,3386.033,3386.033,3317.044,3318.1,-77.749,-2.2895,27737143,24396850999,0.901,,,
2012-08-14,3318.1,3312.81,3349.822,3263.495,3349.585,31.485,0.9489,27085197,23989064372,0.8798,,,
2012-08-15,3349.585,3340.876,3344.104,3308.489,3310.839,-38.746,-1.1567,21160138,18261086926,0.6874,,,
2012-08-16,3310.839,3301.74,3316.96,3278.542,3286.828,-24.011,-0.7252,17659890,16057256254,0.5737,,,
2012-08-17,3286.828,3283.258,3293.25,3252.795,3286.778,-0.05,-0.0015,16691881,15429219268,0.5422,,,
2012-08-20,3286.778,3270.986,3296.363,3247.576,3289.439,2.661,0.081,16860188,14611756085,0.5474,,,
2012-08-21,3289.439,3287.734,3347.281,3284.058,3335.753,46.314,1.408,22797592,20405419018,0.7396,,,
2012-08-22,3335.753,3338.08,3338.736,3292.429,3306.111,-29.642,-0.8886,21917303,19624328498,0.7111,,,
2012-08-23,3306.111,3303.697,3329.978,3289.553,3327.99,21.879,0.6618,22042945,19655229961,0.7152,,,
2012-08-24,3327.99,3318.853,3321.916,3265.598,3265.749,-62.241,-1.8702,23637201,20041931942,0.7666,,,
2012-08-27,3265.749,3250.693,3250.693,3184.105,3184.331,-81.418,-2.4931,21990361,18781113691,0.713,,,
2012-08-28,3184.331,3179.775,3221.883,3173.754,3200.993,16.662,0.5232,20486334,16939907809,0.6632,,,
2012-08-29,3200.993,3197.343,3221.231,3179.54,3179.54,-21.453,-0.6702,20895031,17036132667,0.6765,,,
2012-08-30,3179.54,3174.305,3188.763,3083.369,3129.495,-50.045,-1.574,26069892,21633276627,0.844,,,
2012-08-31,3129.495,3122.528,3148.506,3115.622,3139.5,10.005,0.3197,17767183,14414850875,0.5752,,,
2012-09-03,3139.5,3135.23,3203.846,3131.16,3200.306,60.806,1.9368,22583408,18953123899,0.731,,,
2012-09-04,3200.306,3202.488,3209.879,3160.698,3164.826,-35.48,-1.1086,21103124,17450872140,0.6831,,,
2012-09-05,3164.826,3158.013,3193.765,3150.789,3181.8,16.974,0.5363,20951681,16781009476,0.6781,,,
2012-09-06,3181.8,3187.11,3218.282,3187.11,3217.936,36.136,1.1357,21776796,17474991327,0.7048,,,
2012-09-07,3217.936,3240.652,3365.658,3240.652,3334.66,116.724,3.6273,50349686,41034319462,1.6296,,,
2012-09-10,3334.66,3343.806,3376.774,3330.935,3363.605,28.945,0.868,42717618,35613707104,1.3758,,,
2012-09-11,3363.605,3352.624,3352.624,3324.494,3350.088,-13.517,-0.4019,33453739,28683714059,1.0775,,,
2012-09-12,3350.088,3360.26,3376.326,3339.712,3376.122,26.034,0.7771,33796211,29534141225,1.0885,,,
2012-09-13,3376.122,3374.785,3385.721,3329.299,3329.299,-46.823,-1.3869,33938242,30008572471,1.0931,,,
2012-09-14,3329.299,3356.238,3369.767,3308.007,3338.038,8.739,0.2625,34915455,30457883195,1.1245,,,
2012-09-17,3338.038,3334.707,3334.991,3237.704,3237.704,-100.334,-3.0058,29401639,25001902018,0.9469,,,
2012-09-18,3237.704,3222.978,3247.669,3210.094,3224.259,-13.445,-0.4153,20639932,18234715943,0.6648,,,
2012-09-19,3224.259,3227.359,3257.016,3224.075,3255.866,31.607,0.9803,19631772,17505786084,0.6323,,,
2012-09-20,3255.866,3253.531,3253.531,3160.676,3161.763,-94.103,-2.8903,26794149,22683640840,0.8624,,,
2012-09-21,3161.763,3153.605,3181.268,3137.393,3143.71,-18.053,-0.571,23752365,20589545409,0.7644,,,
2012-09-24,3143.71,3129.536,3177.33,3107.367,3167.161,23.451,0.746,22123560,19076627109,0.712,,,
2012-09-25,3167.161,3159.127,3179.374,3137.838,3144.408,-22.753,-0.7184,19735875,17116061237,0.6352,,,
2012-09-26,3144.408,3138.799,3149.026,3067.381,3071.989,-72.419,-2.3031,20860436,17057321572,0.6714,,,
2012-09-27,3071.989,3065.584,3159.071,3062.696,3141.082,69.093,2.2491,26945622,22313132225,0.8666,,,
2012-09-28,3141.082,3129.767,3200.079,3121.578,3199.752,58.67,1.8678,26692404,23668348904,0.8571,,,
2012-10-08,3199.752,3198.879,3214.147,3167.677,3183.365,-16.387,-0.5121,19485326,16826484971,0.6256,,,
2012-10-09,3183.365,3185.21,3265.636,3185.21,3265.617,82.252,2.5838,29878196,25670933216,0.9593,,,
2012-10-10,3265.617,3257.448,3296.923,3248.827,3296.923,31.306,0.9587,33291788,26655324624,1.0689,,,
2012-10-11,3296.923,3288.052,3296.723,3247.596,3248.045,-48.878,-1.4825,29191820,24357365178,0.9373,,,
2012-10-12,3248.045,3256.97,3282.91,3210.602,3240.399,-7.646,-0.2354,28213827,22016186314,0.9058,,,
2012-10-15,3240.399,3237.289,3238.422,3193.991,3223.189,-17.21,-0.5311,23539877,19461316306,0.7555,,,
2012-10-16,3223.189,3219.419,3256.482,3211.304,3233.229,10.04,0.3115,22489721,20000000210,0.7218,,,
2012-10-17,3233.229,3237.636,3249.392,3205.533,3240.778,7.549,0.2335,22499429,19019541773,0.7221,,,
2012-10-18,3240.778,3241.268,3301.135,3241.143,3294.835,54.057,1.668,34601123,26772151023,1.1103,,,
2012-10-19,3294.835,3292.953,3305.532,3279.248,3285.445,-9.39,-0.285,27975908,21762650315,0.8977,,,
2012-10-22,3285.445,3269.038,3301.365,3260.165,3298.488,13.043,0.397,24527343,19635176906,0.7871,,,
2012-10-23,3298.488,3298.446,3303.236,3255.493,3259.067,-39.421,-1.1951,28952346,22952425993,0.9291,,,
2012-10-24,3259.067,3242.875,3273.378,3237.741,3257.921,-1.146,-0.0352,29639668,20884805579,0.9511,,,
2012-10-25,3257.921,3257.725,3282.087,3222.483,3226.172,-31.749,-0.9745,33361963,23592332971,1.0706,,,
2012-10-26,3226.172,3221.068,3225.397,3142.278,3163.295,-62.877,-1.949,29717478,22194751230,0.9536,,,
2012-10-29,3163.295,3158.111,3172.542,3141.355,3158.943,-4.352,-0.1376,20727660,15623120602,0.6626,,,
2012-10-30,3158.943,3156.74,3189.529,3154.165,3160.687,1.744,0.0552,22608737,16940061906,0.7227,,,
2012-10-31,3160.687,3159.217,3168.281,3141.139,3168.097,7.41,0.2344,20977676,16341035889,0.6706,,,
2012-11-01,3168.097,3169.795,3235.011,3169.795,3228.19,60.093,1.8968,33136396,24393867590,1.0593,,,
2012-11-02,3228.19,3229.955,3251.774,3217.078,3249.552,21.362,0.6617,33139025,24247934851,1.0591,,,
2012-11-05,3249.552,3244.303,3258.988,3226.503,3235.352,-14.2,-0.437,29117417,22694829444,0.9306,,,
2012-11-06,3235.352,3233.423,3234.982,3170.624,3213.26,-22.092,-0.6828,29707414,22674249724,0.9494,,,
2012-11-07,3213.26,3210.845,3223.59,3192.658,3209.141,-4.119,-0.1282,24474336,19729676920,0.7821,,,
2012-11-08,3209.141,3183.079,3189.465,3129.388,3129.568,-79.573,-2.4796,27608878,21223718886,0.8823,,,
2012-11-09,3129.568,3123.086,3139.676,3103.845,3116.978,-12.59,-0.4023,20290199,16276009057,0.6482,,,
2012-11-12,3116.978,3118.108,3139.378,3108.547,3136.308,19.33,0.6202,21407500,17174553318,0.6837,,,
2012-11-13,3136.308,3136.954,3136.954,3066.634,3072.121,-64.187,-2.0466,22946754,17735477518,0.7328,,,
2012-11-14,3072.121,3069.382,3084.382,3048.24,3081.254,9.133,0.2973,19657788,15234187099,0.627,,,
2012-11-15,3081.254,3066.894,3080.688,3025.297,3026.844,-54.41,-1.7658,20262092,15440396351,0.6463,,,
2012-11-16,3026.844,3021.295,3021.788,2987.695,3009.153,-17.691,-0.5845,18923873,14641928881,0.6036,,,
2012-11-19,3009.153,3007.681,3016.478,2974.139,3016.159,7.006,0.2328,16723783,13212460320,0.533,,,
2012-11-20,3016.159,3023.076,3031.286,3003.128,3004.183,-11.976,-0.3971,16332550,12339750072,0.5206,,,
2012-11-21,3004.183,3000.937,3035.282,2963.865,3035.282,31.099,1.0352,20669915,15144441933,0.6588,,,
2012-11-22,3035.282,3021.305,3021.305,2989.378,2995.093,-40.189,-1.3241,17125288,12678680975,0.5458,,,
2012-11-23,2995.093,2993.168,3019.794,2990.064,3005.459,10.366,0.3461,17107809,12886347198,0.5453,,,
2012-11-26,3005.459,3004.171,3006.787,2966.875,2970.323,-35.136,-1.1691,14775891,11500020408,0.4707,,,
2012-11-27,2970.323,2960.614,2960.614,2862.471,2864.169,-106.154,-3.5738,20739078,14693219690,0.658,,,
2012-11-28,2864.169,2854.077,2854.077,2791.294,2800.537,-63.632,-2.2217,18301148,13693960504,0.5805,,,
2012-11-29,2800.537,2799.959,2822.332,2768.353,2774.176,-26.361,-0.9413,17544787,13291124278,0.5565,,,
2012-11-30,2774.176,2773.233,2818.042,2765.793,2816.624,42.448,1.5301,18980357,13340704150,0.602,,,
2012-12-03,2816.624,2816.303,2829.835,2746.491,2749.134,-67.49,-2.3961,21115016,15089198013,0.6695,,,
2012-12-04,2749.134,2739.499,2786.13,2704.373,2783.412,34.278,1.2469,22740395,16588532383,0.7211,,,
2012-12-05,2783.412,2775.411,2904.653,2767.051,2886.186,102.774,3.6924,37987933,27297620284,1.2041,,,
2012-12-06,2886.186,2884.807,2902.072,2866.885,2884.348,-1.838,-0.0637,28387031,20686904909,0.8998,,,
2012-12-07,2884.348,2883.164,2954.689,2875.84,2950.193,65.845,2.2828,39193630,27730754040,1.2422,,,
2012-12-10,2950.193,2950.998,3004.542,2942.492,3002.231,52.038,1.7639,40450531,29732124136,1.2804,,,
2012-12-11,3002.231,2993.379,3014.066,2978.739,2982.027,-20.204,-0.673,35119469,25938556397,1.1117,,,
2012-12-12,2982.027,2978.718,2997.923,2952.386,2982.885,0.858,0.0288,27388007,20403664339,0.8669,,,
2012-12-13,2982.885,2976.576,2989.151,2941.552,2943.276,-39.609,-1.3279,26777078,19103185034,0.8475,,,
2012-12-14,2943.276,2939.31,3069.061,2939.148,3066.231,122.955,4.1775,52540337,38111890536,1.663,,,
2012-12-17,3066.231,3073.923,3098.605,3063.486,3091.875,25.644,0.8363,52606393,40357746398,1.6622,,,
2012-12-18,3091.875,3087.318,3124.564,3067.862,3086.584,-5.291,-0.1711,46993056,35977223968,1.4819,,,
2012-12-19,3086.584,3082.379,3109.937,3074.949,3099.092,12.508,0.4052,36876183,28573408908,1.1628,,,
2012-12-20,3099.092,3092.925,3111.195,3063.324,3108.86,9.768,0.3152,36911367,28583134510,1.1639,,,
2012-12-21,3108.86,3110.817,3144.261,3089.086,3101.074,-7.786,-0.2504,39141260,32326271719,1.2342,,,
2012-12-24,3101.074,3093.973,3120.73,3090.415,3117.698,16.624,0.5361,29083885,24764703925,0.9166,,,
2012-12-25,3117.698,3110.969,3197.717,3102.609,3189.088,71.39,2.2898,52862852,41031778248,1.6661,,,
2012-12-26,3189.088,3187.199,3228.802,3183.953,3228.675,39.587,1.2413,46800002,37198633040,1.475,,,
2012-12-27,3228.675,3232.789,3244.944,3198.91,3199.481,-29.194,-0.9042,47223724,38346715453,1.4879,,,
2012-12-28,3199.481,3195.204,3235.587,3187.094,3235.195,35.714,1.1162,41316230,33393660049,1.3017,,,
2012-12-31,3235.195,3242.961,3275.86,3236.633,3275.86,40.665,1.257,47415846,38366383962,1.4941,,,
2013-01-04,3275.86,3297.043,3304.759,3226.949,3258.251,-17.609,-0.5375,46170854,38348980386,1.3714,,,
2013-01-07,3258.251,3253.674,3288.653,3245.463,3288.369,30.118,0.9244,42731122,36303731585,1.443,,,
2013-01-08,3288.369,3288.125,3331.667,3270.765,3327.04,38.671,1.176,51963827,44519415792,1.7539,,,
2013-01-09,3327.04,3321.765,3359.075,3303.799,3334.987,7.947,0.2389,50927396,43568057137,1.7189,,,
2013-01-10,3334.987,3335.088,3368.005,3329.927,3356.35,21.363,0.6406,47901958,39408457427,1.6168,,,
2013-01-11,3356.35,3357.47,3360.413,3262.831,3271.179,-85.171,-2.5376,51300534,42629276534,1.7313,,,
2013-01-14,3271.179,3264.152,3387.5,3262.575,3384.745,113.566,3.4717,56753230,49292491425,1.9147,,,
2013-01-15,3384.745,3390.329,3463.263,3389.783,3450.682,65.937,1.9481,69368970,61177582010,2.3403,,,
2013-01-16,3450.682,3448.278,3462.587,3393.714,3450.56,-0.122,-0.0035,62908482,55786554153,2.1226,,,
2013-01-17,3450.56,3444.468,3452.374,3399.663,3408.022,-42.538,-1.2328,47415541,41612112790,1.5998,,,
2013-01-18,3408.022,3416.449,3466.534,3406.604,3464.645,56.623,1.6615,51118611,44339888668,1.7207,,,
2013-01-21,3464.645,3475.198,3492.217,3458.873,3491.122,26.477,0.7642,53789532,45819878963,1.8106,,,
2013-01-22,3491.122,3487.571,3487.571,3409.843,3435.434,-55.688,-1.5951,53474122,47247161757,1.7993,,,
2013-01-23,3435.434,3422.768,3451.259,3393.047,3441.745,6.311,0.1837,43357373,38051251608,1.4589,,,
2013-01-24,3441.745,3442.618,3473.978,3344.981,3369.732,-72.013,-2.0923,57174970,49520340993,1.9238,,,
2013-01-25,3369.732,3363.429,3382.767,3346.236,3364.061,-5.671,-0.1683,37099186,33398507121,1.2483,,,
2013-01-28,3364.061,3362.474,3449.95,3362.216,3449.794,85.733,2.5485,45422121,41684784652,1.5272,,,
2013-01-29,3449.794,3451.663,3489.858,3447.821,3482.519,32.725,0.9486,49280375,45187021289,1.6569,,,
2013-01-30,3482.519,3482.567,3502.719,3462.368,3500.578,18.059,0.5186,54218930,46990705859,1.8229,,,
2013-01-31,3500.578,3497.28,3499.148,3463.202,3479.638,-20.94,-0.5982,48591252,43092440966,1.6333,,,
2013-02-01,3479.638,3471.269,3507.833,3462.676,3507.709,28.071,0.8067,47925487,42185118919,1.6109,,,
2013-02-04,3507.709,3517.461,3524.041,3467.018,3484.362,-23.347,-0.6656,55937446,50387987916,1.8799,,,
2013-02-05,3484.362,3466.591,3520.985,3457.429,3520.646,36.284,1.0413,47711133,41301298971,1.6034,,,
