time,000001.SH,399001.SZ,399006.SZ,000300.SH,000016.SH,000905.SH
2007-11-23,5158.807200000001,16512.6408,0,4938.039199999999,4028.9113999999995,4260.133400000001
2007-11-30,4899.692999999999,15730.859999999997,0,4747.8926,3876.1023999999998,4129.4134
2007-12-07,4990.7966,16351.5036,0,4916.048,4027.271399999999,4258.1222
2007-12-14,5079.698399999999,16696.7328,0,5042.580400000001,4073.3010000000004,4493.123
2007-12-21,4960.006600000001,16402.8344,0,4954.505999999999,3959.8764,4570.4803999999995
2007-12-28,5247.8492,17455.716800000002,0,5278.955599999999,4199.0766,4882.3488
2008-01-04,5318.083,17963.286333333333,0,5430.262333333333,4244.263333333333,5199.238333333334
2008-01-11,5431.379800000001,18639.7128,0,5613.9412,4401.4478,5332.7926
2008-01-18,5312.8876,18513.783199999998,0,5542.8032,4317.7284,5386.701
2008-01-25,4731.331,16892.339200000002,0,4995.871,3834.29,4969.745199999999
2008-02-01,4399.849400000001,16029.211,0,4679.3928,3549.6598,4710.581
2008-02-05,4635.933,16945.652000000002,0,4935.9765,3781.1465,4829.691
2008-02-15,4513.388,16567.87,0,4836.549,3671.0996666666665,4869.985
2008-02-22,4539.386799999999,16817.0258,0,4883.7466,3651.9248,5089.748600000001
2008-02-29,4282.562999999999,15609.167000000001,0,4594.338,3412.3059999999996,4952.566400000001
2008-03-07,4345.5732,15758.385999999999,0,4679.466200000001,3437.246,5194.8598
2008-03-14,4063.2445999999995,14357.6076,0,4307.8504,3176.4162,4839.262
2008-03-21,3770.236,13201.7158,0,3931.55,2966.4528,4243.803599999999
2008-03-28,3570.8606,13363.775599999999,0,3868.8622000000005,2864.3116,4279.0424
2008-04-03,3399.00025,12689.97575,0,3643.0150000000003,2777.68475,3709.41375
2008-04-11,3518.1400000000003,13336.568,0,3792.6898,2886.5987999999998,3818.4596000000006
2008-04-18,3250.8066,11948.1588,0,3454.5542,2631.155,3562.8696000000004
